Acc-ID,Name,Budget y,Realized,Budget y+1,Region,Year,Slack
30,Personalaufwand,4663146.94,4782409.41,4827007.19,ZH,2012,-119262.46999999974
31,Sach- und übriger Betriebsaufwand,2513591.77,2742025.9,2633519.28,ZH,2012,-228434.1299999999
36,Transferaufwand,5286441.8,5213950.72,5435767.72,ZH,2012,72491.08000000007
37,Durchlaufende Beiträge,627812.0,653620.4,644945.0,ZH,2012,-25808.400000000023
39,Interne Verrechungen,0.0,0.0,0.0,ZH,2012,0.0
41,Regalien und Konzessionen,81778.0,201024.7,196792.0,ZH,2012,-119246.70000000001
42,Entgelte,2685321.6,2723747.2,2717450.0249999994,ZH,2012,-38425.60000000009
46,Transferertrag,3339834.0,3432659.2,3519723.438,ZH,2012,-92825.20000000019
47,Durchlaufende Beiträge,627812.0,653620.4,644945.0,ZH,2012,-25808.400000000023
49,Interne Verrechnungen,0.0,0.0,0.0,ZH,2012,0.0
50,Sachanlagen,552685.1,552906.0,518703.0,ZH,2012,-220.90000000002328
51,Investitionen auf Rechnung Dritter,400.0,721.0,400.0,ZH,2012,-321.0
52,Immaterielle Anlagen,36493.6,22315.0,50440.6,ZH,2012,14178.599999999999
54,Darlehen,171950.0,14124.0,104775.0,ZH,2012,157826.0
55,Beteiligungen und Grundkapitalien,0.0,2.0,0.0,ZH,2012,0.0
56,Eigene Investitionsbeiträge,268401.7,226384.0,273530.7,ZH,2012,42017.70000000001
57,Durchlaufende Investitionsbeiträge,13816.0,42564.0,36728.0,ZH,2012,-28748.0
60,Übertragung von Sachanlagen in das FV,100.0,69934.0,100.0,ZH,2012,-69834.0
61,Rückerstattungen Dritter für Investitionen,8000.0,18926.0,6900.0,ZH,2012,-10926.0
62,Abgang immaterielle Anlagen,0.0,477.0,551.2,ZH,2012,0.0
63,Investitionsbeiträge für eigene Rechnung,52996.0,56404.0,55011.3,ZH,2012,-3408.0
64,Rückzahlung von Darlehen,19706.0,138641.0,108798.0,ZH,2012,-118935.0
65,Übertragung von Beteiligungen,0.0,375.0,0.0,ZH,2012,0.0
66,Rückzahlung eigener Investitionsbeiträge,1956.0,13086.0,200.0,ZH,2012,-11130.0
67,Durchlaufende Investitionsbeiträge,13816.0,42564.0,36728.0,ZH,2012,-28748.0
10,Finanzvermögen,0.0,7703314.470000001,0.0,ZH,2012,0.0
14,Verwaltungsvermögen,0.0,14222351.8,0.0,ZH,2012,0.0
20,Fremdkapital,0.0,13483912.328,0.0,ZH,2012,0.0
29,Eigenkapital,0.0,8441753.63,0.0,ZH,2012,0.0
30,Personalaufwand,3508335.574,3545827.38345,3177884.335,BE,2012,-37491.80945000006
31,Sachaufwand,907227.2806599999,788684.24407,926445.31696,BE,2012,118543.03658999992
34,Passivzinsen,136941.25,107997.87302,123288.31099999999,BE,2012,28943.37698
34,"Anteile, Entschädigungen, Beiträge",1293374.056,1316410.0362924999,1329942.186925,BE,2012,-23035.980292499764
35,"Anteile, Entschädigungen, Beiträge",1293374.056,1316410.0362924999,1329942.186925,BE,2012,-23035.980292499764
36,"Anteile, Entschädigungen, Beiträge",1293374.056,1316410.0362924999,1329942.186925,BE,2012,-23035.980292499764
37,"Anteile, Entschädigungen, Beiträge",1293374.056,1316410.0362924999,1329942.186925,BE,2012,-23035.980292499764
35,Einlagen in Spezialfinanzierungen/Fonds,1840.319,18637.45659,3602.6310000000003,BE,2012,-16797.137590000002
39,Interne Verrechnungen (Aufwand),144701.935,120316.52358,138491.022,BE,2012,24385.411420000004
42,Vermögenserträge,234150.877,221671.71039,225230.428,BE,2012,12479.166610000015
41,Konzessionen/Entgelte (Gebühren),436098.224875,472992.248295,409706.8884,BE,2012,-36894.02341999998
43,Konzessionen/Entgelte (Gebühren),436098.224875,472992.248295,409706.8884,BE,2012,-36894.02341999998
44,"Anteile, Rückerstattungen, Beiträge",986944.569975,1000954.5793649999,1036354.2898700001,BE,2012,-14010.009389999905
45,"Anteile, Rückerstattungen, Beiträge",986944.569975,1000954.5793649999,1036354.2898700001,BE,2012,-14010.009389999905
46,"Anteile, Rückerstattungen, Beiträge",986944.569975,1000954.5793649999,1036354.2898700001,BE,2012,-14010.009389999905
47,"Anteile, Rückerstattungen, Beiträge",986944.569975,1000954.5793649999,1036354.2898700001,BE,2012,-14010.009389999905
45,Entnahme aus Spezialfinanzierungen,264892.19,253550.71387,286597.14473,BE,2012,11341.476129999995
49,Interne Verrechnungen (Ertrag),143949.6095,120316.52358,137841.3926,BE,2012,23633.085919999998
50,Sachgüter,664794.247,899166.4,627276.9419999999,BE,2012,-234372.15300000005
54,Darlehen und Beteiligungen,19125.0,12732.1,15935.0,BE,2012,6392.9
56,"Investitionsbeiträge,übrige Investitionen",112780.42316666666,123780.33333333333,118899.98886666665,BE,2012,-10999.910166666668
57,"Investitionsbeiträge,übrige Investitionen",112780.42316666666,123780.33333333333,118899.98886666665,BE,2012,-10999.910166666668
58,"Investitionsbeiträge,übrige Investitionen",112780.42316666666,123780.33333333333,118899.98886666665,BE,2012,-10999.910166666668
60,"Abgang Sachgüter, Nutzungsabgaben",50.0,1152.628225,478.0,BE,2012,-1102.628225
61,"Abgang Sachgüter, Nutzungsabgaben",50.0,1152.628225,478.0,BE,2012,-1102.628225
62,"Rückzahlung,Rückerstattung,Invest.-Beitr.",71595.46666666666,73872.04999999999,67875.95883333332,BE,2012,-2276.5833333333285
63,"Rückzahlung,Rückerstattung,Invest.-Beitr.",71595.46666666666,73872.04999999999,67875.95883333332,BE,2012,-2276.5833333333285
64,"Rückzahlung,Rückerstattung,Invest.-Beitr.",71595.46666666666,73872.04999999999,67875.95883333332,BE,2012,-2276.5833333333285
65,"Rückzahlung,Rückerstattung,Invest.-Beitr.",71595.46666666666,73872.04999999999,67875.95883333332,BE,2012,-2276.5833333333285
66,"Rückzahlung,Rückerstattung,Invest.-Beitr.",71595.46666666666,73872.04999999999,67875.95883333332,BE,2012,-2276.5833333333285
67,"Rückzahlung,Rückerstattung,Invest.-Beitr.",71595.46666666666,73872.04999999999,67875.95883333332,BE,2012,-2276.5833333333285
30,Personalaufwand,0.0,0.0,0.0,LU,2012,0.0
31,Sachaufwand,0.0,0.0,0.0,LU,2012,0.0
34,Passivzinsen,0.0,0.0,0.0,LU,2012,0.0
34,"Anteile, Entschädigungen, Beiträge",0.0,0.0,0.0,LU,2012,0.0
35,"Anteile, Entschädigungen, Beiträge",0.0,0.0,0.0,LU,2012,0.0
36,"Anteile, Entschädigungen, Beiträge",0.0,0.0,0.0,LU,2012,0.0
37,"Anteile, Entschädigungen, Beiträge",0.0,0.0,0.0,LU,2012,0.0
35,Einlagen in Spezialfinanzierungen/Fonds,0.0,0.0,0.0,LU,2012,0.0
39,Interne Verrechnungen (Aufwand),0.0,0.0,0.0,LU,2012,0.0
42,Vermögenserträge,0.0,0.0,0.0,LU,2012,0.0
41,Konzessionen/Entgelte (Gebühren),0.0,0.0,0.0,LU,2012,0.0
43,Konzessionen/Entgelte (Gebühren),0.0,0.0,0.0,LU,2012,0.0
44,"Anteile, Rückerstattungen, Beiträge",0.0,0.0,0.0,LU,2012,0.0
45,"Anteile, Rückerstattungen, Beiträge",0.0,0.0,0.0,LU,2012,0.0
46,"Anteile, Rückerstattungen, Beiträge",0.0,0.0,0.0,LU,2012,0.0
47,"Anteile, Rückerstattungen, Beiträge",0.0,0.0,0.0,LU,2012,0.0
45,Entnahme aus Spezialfinanzierungen,0.0,0.0,0.0,LU,2012,0.0
49,Interne Verrechnungen (Ertrag),0.0,0.0,0.0,LU,2012,0.0
50,Sachgüter,0.0,0.0,0.0,LU,2012,0.0
54,Darlehen und Beteiligungen,0.0,0.0,0.0,LU,2012,0.0
56,"Investitionsbeiträge,übrige Investitionen",0.0,0.0,0.0,LU,2012,0.0
57,"Investitionsbeiträge,übrige Investitionen",0.0,0.0,0.0,LU,2012,0.0
58,"Investitionsbeiträge,übrige Investitionen",0.0,0.0,0.0,LU,2012,0.0
