Acc-ID,Name,Budget y,Realized,Budget y+1,Region,Year,Slack
30,Personalaufwand,5164956.486,5086778.7295200005,5233947.216,ZH,2016,78177.75647999905
31,Sach- und übriger Betriebsaufwand,3012788.307,2958331.72029,3085081.573,ZH,2016,54456.586709999945
36,Transferaufwand,5701333.430600001,5707484.18904,5821815.486,ZH,2016,-6150.758439999074
37,Durchlaufende Beiträge,647813.0,434738.98065,388318.5,ZH,2016,213074.01935000002
39,Interne Verrechungen,0.0,0.0,0.0,ZH,2016,0.0
41,Regalien und Konzessionen,199435.0,199768.11233,200526.0,ZH,2016,-333.11233000000357
42,Entgelte,2924971.717,2994885.35759,2980075.86,ZH,2016,-69913.64058999997
46,Transferertrag,3817445.00553,3897556.38426,3956742.27342,ZH,2016,-80111.37873
47,Durchlaufende Beiträge,647813.0,434738.97427,388329.5,ZH,2016,213074.02573
49,Interne Verrechnungen,0.0,0.0,0.0,ZH,2016,0.0
50,Sachanlagen,730551.1,525428.13584,666411.0,ZH,2016,205122.96415999997
51,Investitionen auf Rechnung Dritter,750.0,585.8219499999999,0.0,ZH,2016,164.1780500000001
52,Immaterielle Anlagen,55511.0,34833.11011,45326.3,ZH,2016,20677.88989
54,Darlehen,30150.0,8131.82823,15900.0,ZH,2016,22018.17177
55,Beteiligungen und Grundkapitalien,1023.0,449.0408,0.0,ZH,2016,573.9592
56,Eigene Investitionsbeiträge,221894.7,168018.74856,246805.8,ZH,2016,53875.951440000004
57,Durchlaufende Investitionsbeiträge,34683.0,32930.45736,36289.5,ZH,2016,1752.5426399999997
60,Übertragung von Sachanlagen in das FV,100.0,925.02426,100.0,ZH,2016,-825.02426
61,Rückerstattungen Dritter für Investitionen,750.0,585.8219499999999,0.0,ZH,2016,164.1780500000001
62,Abgang immaterielle Anlagen,0.0,73.11298,0.0,ZH,2016,0.0
63,Investitionsbeiträge für eigene Rechnung,34378.0,53262.7984,39497.0,ZH,2016,-18884.7984
64,Rückzahlung von Darlehen,46180.3,272577.65395999997,28784.0,ZH,2016,-226397.35395999998
65,Übertragung von Beteiligungen,0.0,339.5378,0.0,ZH,2016,0.0
66,Rückzahlung eigener Investitionsbeiträge,200.0,2236.952,210.0,ZH,2016,-2036.9520000000002
67,Durchlaufende Investitionsbeiträge,34683.0,32930.45736,36289.5,ZH,2016,1752.5426399999997
10,Finanzvermögen,0.0,6187562.596299999,0.0,ZH,2016,0.0
14,Verwaltungsvermögen,0.0,14254601.757399999,0.0,ZH,2016,0.0
20,Fremdkapital,0.0,11711210.80849,0.0,ZH,2016,0.0
29,Eigenkapital,0.0,8730953.545209998,0.0,ZH,2016,0.0
30,Personalaufwand,3074203.7078,3042080.16954,2913001.41437,BE,2016,32123.538259999827
31,Sachaufwand,800079.09186,926204.1551600001,878162.574,BE,2016,-126125.06330000004
34,Passivzinsen,115867.417,111080.83768000001,109679.707,BE,2016,4786.57931999999
34,"Anteile, Entschädigungen, Beiträge",1486683.7830975002,1539956.609995,1588768.964425,BE,2016,-53272.82689749985
35,"Anteile, Entschädigungen, Beiträge",1486683.7830975002,1539956.609995,1588768.964425,BE,2016,-53272.82689749985
36,"Anteile, Entschädigungen, Beiträge",1486683.7830975002,1539956.609995,1588768.964425,BE,2016,-53272.82689749985
37,"Anteile, Entschädigungen, Beiträge",1486683.7830975002,1539956.609995,1588768.964425,BE,2016,-53272.82689749985
35,Einlagen in Spezialfinanzierungen/Fonds,5715.562,17127.263030000002,9877.106240000001,BE,2016,-11411.701030000002
39,Interne Verrechnungen (Aufwand),63170.466,52046.19337,145716.704,BE,2016,11124.27263
42,Vermögenserträge,163163.412,233266.06099000003,114592.45,BE,2016,-70102.64899000002
41,Konzessionen/Entgelte (Gebühren),428696.936015,455769.36927,378382.47582,BE,2016,-27072.43325500004
43,Konzessionen/Entgelte (Gebühren),428696.936015,455769.36927,378382.47582,BE,2016,-27072.43325500004
44,"Anteile, Rückerstattungen, Beiträge",1110146.63361,1111916.53577,1124676.5425925,BE,2016,-1769.902160000056
45,"Anteile, Rückerstattungen, Beiträge",1110146.63361,1111916.53577,1124676.5425925,BE,2016,-1769.902160000056
46,"Anteile, Rückerstattungen, Beiträge",1110146.63361,1111916.53577,1124676.5425925,BE,2016,-1769.902160000056
47,"Anteile, Rückerstattungen, Beiträge",1110146.63361,1111916.53577,1124676.5425925,BE,2016,-1769.902160000056
45,Entnahme aus Spezialfinanzierungen,101147.723,54948.04663,25425.6,BE,2016,46199.67637
49,Interne Verrechnungen (Ertrag),64366.9045,52046.19337,148042.14,BE,2016,12320.711129999996
50,Sachgüter,558866.164,503902.96561,487654.801,BE,2016,54963.198389999976
54,Darlehen und Beteiligungen,11300.0,3182.5677,15804.474,BE,2016,8117.4323
56,"Investitionsbeiträge,übrige Investitionen",102642.17766666666,84748.70730666666,67158.21733333333,BE,2016,17893.470359999992
57,"Investitionsbeiträge,übrige Investitionen",102642.17766666666,84748.70730666666,67158.21733333333,BE,2016,17893.470359999992
58,"Investitionsbeiträge,übrige Investitionen",102642.17766666666,84748.70730666666,67158.21733333333,BE,2016,17893.470359999992
60,"Abgang Sachgüter, Nutzungsabgaben",50.0,712.64886,50.0,BE,2016,-662.64886
61,"Abgang Sachgüter, Nutzungsabgaben",50.0,712.64886,50.0,BE,2016,-662.64886
62,"Rückzahlung,Rückerstattung,Invest.-Beitr.",58211.54533333333,53400.49330833333,41420.21366666667,BE,2016,4811.052024999997
63,"Rückzahlung,Rückerstattung,Invest.-Beitr.",58211.54533333333,53400.49330833333,41420.21366666667,BE,2016,4811.052024999997
64,"Rückzahlung,Rückerstattung,Invest.-Beitr.",58211.54533333333,53400.49330833333,41420.21366666667,BE,2016,4811.052024999997
65,"Rückzahlung,Rückerstattung,Invest.-Beitr.",58211.54533333333,53400.49330833333,41420.21366666667,BE,2016,4811.052024999997
66,"Rückzahlung,Rückerstattung,Invest.-Beitr.",58211.54533333333,53400.49330833333,41420.21366666667,BE,2016,4811.052024999997
67,"Rückzahlung,Rückerstattung,Invest.-Beitr.",58211.54533333333,53400.49330833333,41420.21366666667,BE,2016,4811.052024999997
30,Personalaufwand,0.0,3042080.16954,2913001.41437,BE,2016,0.0
31,Sach- und übriger Betriebsaufwand,0.0,923376.623,875601.574,BE,2016,0.0
36,Transferaufwand,0.0,5719752.16823,5882246.02844,BE,2016,0.0
37,Durchlaufende Beiträge,0.0,567678.16863,581710.5,BE,2016,0.0
39,Interne Verrechungen,0.0,52046.19337,145716.704,BE,2016,0.0
41,Regalien und Konzessionen,0.0,9611.51969,50506.0,BE,2016,0.0
42,Entgelte,0.0,897485.9622000001,702870.29164,BE,2016,0.0
46,Transferertrag,0.0,3879987.9744499996,3952278.58192,BE,2016,0.0
47,Durchlaufende Beiträge,0.0,567678.16863,581719.5,BE,2016,0.0
49,Interne Verrechnungen,0.0,52046.19337,148042.14,BE,2016,0.0
50,Sachanlagen,0.0,503902.96561,483399.801,BE,2016,0.0
51,Investitionen auf Rechnung Dritter,0.0,0.0,0.0,BE,2016,0.0
52,Immaterielle Anlagen,0.0,0.0,4255.0,BE,2016,0.0
54,Darlehen,0.0,3182.5677,15804.474,BE,2016,0.0
55,Beteiligungen und Grundkapitalien,0.0,0.0,0.0,BE,2016,0.0
56,Eigene Investitionsbeiträge,0.0,209025.66497,170624.652,BE,2016,0.0
57,Durchlaufende Investitionsbeiträge,0.0,45220.45695,30850.0,BE,2016,0.0
60,Übertragung von Sachanlagen in das FV,0.0,1425.29772,100.0,BE,2016,0.0
61,Rückerstattungen Dritter für Investitionen,0.0,33503.862030000004,11754.36,BE,2016,0.0
62,Abgang immaterielle Anlagen,0.0,0.0,0.0,BE,2016,0.0
63,Investitionsbeiträge für eigene Rechnung,0.0,215144.36232,160783.127,BE,2016,0.0
64,Rückzahlung von Darlehen,0.0,17082.336,16333.295,BE,2016,0.0
65,Übertragung von Beteiligungen,0.0,0.0,0.0,BE,2016,0.0
66,Rückzahlung eigener Investitionsbeiträge,0.0,9451.942550000002,28800.5,BE,2016,0.0
67,Durchlaufende Investitionsbeiträge,0.0,45220.45695,30850.0,BE,2016,0.0
10,Finanzvermögen,0.0,3903054.05602,3281309.5211599995,BE,2016,0.0
14,Verwaltungsvermögen,0.0,3257210.93716,8877738.25681,BE,2016,0.0
20,Fremdkapital,0.0,9618720.43231,10138591.449440002,BE,2016,0.0
29,Eigenkapital,0.0,-2458455.4391300003,2020456.328539999,BE,2016,0.0
30,Personalaufwand,605298.611,614036.512,623592.475570001,LU,2016,-8737.900999999954
31,Sach- und übriger Betriebsaufwand,219173.821,220853.076,236415.22701,LU,2016,-1679.2550000000047
36,Transferaufwand,1801093.64,1823594.278,1868183.1521,LU,2016,-22500.638000000035
37,Durchlaufende Beiträge,471920.674,459785.277,460856.838,LU,2016,12135.396999999997
39,Interne Verrechungen,397385.333,418781.076,438239.4025,LU,2016,-21395.743000000017
41,Regalien und Konzessionen,55481.0,59945.732,56624.338,LU,2016,-4464.732000000004
42,Entgelte,203937.952,205900.87,205008.11713,LU,2016,-1962.9180000000051
46,Transferertrag,1168593.157,1151709.331,1176997.469,LU,2016,16883.825999999885
47,Durchlaufende Beiträge,471920.674,459785.277,460856.838,LU,2016,12135.396999999997
49,Interne Verrechnungen,397385.333,418781.076,438239.4025,LU,2016,-21395.743000000017
50,Sachanlagen,155404.0,148202.613,165758.9651,LU,2016,7201.386999999988
51,Investitionen auf Rechnung Dritter,1100.0,705.032,1100.0,LU,2016,394.96799999999996
52,Immaterielle Anlagen,9727.58,9255.7,8672.669,LU,2016,471.8799999999992
54,Darlehen,1200.0,4797.972,2500.0,LU,2016,-3597.9719999999998
55,Beteiligungen und Grundkapitalien,0.0,0.0,0.0,LU,2016,0.0
56,Eigene Investitionsbeiträge,10900.435,13961.756,9370.0001,LU,2016,-3061.321
57,Durchlaufende Investitionsbeiträge,13275.0,13154.509,8775.0,LU,2016,120.49099999999999
60,Übertragung von Sachanlagen in das FV,200.0,80.698,200.0,LU,2016,119.302
61,Rückerstattungen Dritter für Investitionen,1100.0,705.032,1100.0,LU,2016,394.96799999999996
62,Abgang immaterielle Anlagen,0.0,0.0,0.0,LU,2016,0.0
63,Investitionsbeiträge für eigene Rechnung,31620.936,31862.567,38700.45,LU,2016,-241.63099999999758
64,Rückzahlung von Darlehen,2226.2,2625.047,10095.05,LU,2016,-398.8470000000002
65,Übertragung von Beteiligungen,0.0,0.0,0.0,LU,2016,0.0
66,Rückzahlung eigener Investitionsbeiträge,30.0,15.621,30.0,LU,2016,14.379
67,Durchlaufende Investitionsbeiträge,13275.0,13154.509,8775.0,LU,2016,120.49099999999999
10,Finanzvermögen,1401821.452,1463538.493,1498260.9557649998,LU,2016,-61717.04099999997
14,Verwaltungsvermögen,4723671.6936800005,4721046.503699999,4753692.97424,LU,2016,2625.189980001189
20,Fremdkapital,2374510.00076,2366408.534,2473194.20800114,LU,2016,8101.466760000214
29,Eigenkapital,3750983.14492,3818176.464,3778759.72200418,LU,2016,-67193.31908000028
30,Personalaufwand,104178.4,103650.4,105180.6,UR,2016,528.0
31,Sach- und übriger Betriebsaufwand,54347.8,53769.0,53917.9,UR,2016,578.8000000000029
36,Transferaufwand,187275.0,185480.5,195009.7,UR,2016,1794.5
37,Durchlaufende Beiträge,31279.9,30928.4,31541.0,UR,2016,351.5
39,Interne Verrechungen,16257.6,16382.8,17054.9,UR,2016,-125.19999999999891
41,Regalien und Konzessionen,28640.2,31389.2,31710.2,UR,2016,-2749.0
42,Entgelte,23659.6,24826.6,24710.8,UR,2016,-1167.0
46,Transferertrag,198290.2,198272.4,200681.6,UR,2016,17.800000000017462
47,Durchlaufende Beiträge,31279.9,30928.4,31541.0,UR,2016,351.5
49,Interne Verrechnungen,16257.6,16382.8,17054.9,UR,2016,-125.19999999999891
50,Sachanlagen,25599.0,22573.2,34712.0,UR,2016,3025.7999999999993
51,Investitionen auf Rechnung Dritter,0.0,62.2,0.0,UR,2016,0.0
52,Immaterielle Anlagen,439.5,444.1,939.5,UR,2016,-4.600000000000023
54,Darlehen,42737.1,11934.8,22290.3,UR,2016,30802.3
55,Beteiligungen und Grundkapitalien,0.0,680.0,1300.0,UR,2016,0.0
56,Eigene Investitionsbeiträge,10132.5,9070.8,13127.1,UR,2016,1061.7000000000007
57,Durchlaufende Investitionsbeiträge,1740.0,1689.2,1973.0,UR,2016,50.799999999999955
60,Übertragung von Sachanlagen in das FV,0.0,0.0,0.0,UR,2016,0.0
61,Rückerstattungen Dritter für Investitionen,0.0,62.2,0.0,UR,2016,0.0
62,Abgang immaterielle Anlagen,0.0,0.0,0.0,UR,2016,0.0
63,Investitionsbeiträge für eigene Rechnung,13740.7,11872.2,12075.6,UR,2016,1868.5
64,Rückzahlung von Darlehen,42732.1,11942.2,22123.3,UR,2016,30789.899999999998
65,Übertragung von Beteiligungen,0.0,0.0,0.0,UR,2016,0.0
66,Rückzahlung eigener Investitionsbeiträge,0.0,0.0,0.0,UR,2016,0.0
67,Durchlaufende Investitionsbeiträge,1740.0,1689.2,1973.0,UR,2016,50.799999999999955
10,Finanzvermögen,0.0,156827.59999999998,131593.6,UR,2016,0.0
14,Verwaltungsvermögen,0.0,235277.59999999998,313016.4,UR,2016,0.0
20,Fremdkapital,0.0,140038.1,201446.5,UR,2016,0.0
29,Eigenkapital,0.0,252067.1,243163.6,UR,2016,0.0
30,Personalaufwand,218051.8,214476.0,222098.5,SZ,2016,3575.7999999999884
31,Sach- und übriger Betriebsaufwand,93766.9,97059.6,99248.3,SZ,2016,-3292.7000000000116
36,Transferaufwand,878160.9,962074.4,906604.3,SZ,2016,-83913.5
37,Durchlaufende Beiträge,101991.6,98154.6,101375.4,SZ,2016,3837.0
39,Interne Verrechungen,86329.3,84151.4,86779.3,SZ,2016,2177.9000000000087
41,Regalien und Konzessionen,6518.7,18423.4,6477.0,SZ,2016,-11904.7
42,Entgelte,48405.6,54277.3,49565.9,SZ,2016,-5871.700000000004
46,Transferertrag,414213.0,411971.2,409373.3,SZ,2016,2241.7999999999884
47,Durchlaufende Beiträge,101991.6,98154.6,101375.4,SZ,2016,3837.0
49,Interne Verrechnungen,86329.3,84151.4,86779.3,SZ,2016,2177.9000000000087
50,Sachanlagen,75650.0,61390.0,75850.0,SZ,2016,14260.0
51,Investitionen auf Rechnung Dritter,0.0,0.0,0.0,SZ,2016,0.0
52,Immaterielle Anlagen,0.0,0.0,0.0,SZ,2016,0.0
54,Darlehen,0.0,0.0,0.0,SZ,2016,0.0
55,Beteiligungen und Grundkapitalien,1650.0,0.0,1650.0,SZ,2016,1650.0
56,Eigene Investitionsbeiträge,0.0,0.0,0.0,SZ,2016,0.0
57,Durchlaufende Investitionsbeiträge,0.0,0.0,0.0,SZ,2016,0.0
60,Übertragung von Sachanlagen in das FV,0.0,0.0,0.0,SZ,2016,0.0
61,Rückerstattungen Dritter für Investitionen,15855.0,16194.8,13944.0,SZ,2016,-339.7999999999993
62,Abgang immaterielle Anlagen,0.0,0.0,0.0,SZ,2016,0.0
63,Investitionsbeiträge für eigene Rechnung,4923.0,5554.6,5656.0,SZ,2016,-631.6000000000004
64,Rückzahlung von Darlehen,10800.0,10939.7,4810.9,SZ,2016,-139.70000000000073
65,Übertragung von Beteiligungen,0.0,0.0,0.0,SZ,2016,0.0
66,Rückzahlung eigener Investitionsbeiträge,0.0,0.0,0.0,SZ,2016,0.0
67,Durchlaufende Investitionsbeiträge,0.0,0.0,0.0,SZ,2016,0.0
10,Finanzvermögen,0.0,546987.2,0.0,SZ,2016,0.0
14,Verwaltungsvermögen,0.0,250237.90000000002,0.0,SZ,2016,0.0
20,Fremdkapital,0.0,573981.8999999999,0.0,SZ,2016,0.0
29,Eigenkapital,0.0,223243.0,0.0,SZ,2016,0.0
30,Personalaufwand,55971.0,56016.0,56874.0,OW,2016,-45.0
31,Sach- und übriger Betriebsaufwand,28030.0,29216.0,25137.0,OW,2016,-1186.0
36,Transferaufwand,150117.0,157620.0,160076.0,OW,2016,-7503.0
37,Durchlaufende Beiträge,40967.0,39066.0,38944.0,OW,2016,1901.0
39,Interne Verrechungen,22396.0,22673.0,23341.0,OW,2016,-277.0
41,Regalien und Konzessionen,4802.0,7616.0,7653.0,OW,2016,-2814.0
42,Entgelte,18270.0,18589.0,18617.0,OW,2016,-319.0
46,Transferertrag,77205.0,93135.0,74689.0,OW,2016,-15930.0
47,Durchlaufende Beiträge,40967.0,39066.0,38944.0,OW,2016,1901.0
49,Interne Verrechnungen,22396.0,22673.0,23341.0,OW,2016,-277.0
50,Sachanlagen,9105.0,13774.0,23810.0,OW,2016,-4669.0
51,Investitionen auf Rechnung Dritter,1232.0,3523.0,500.0,OW,2016,-2291.0
52,Immaterielle Anlagen,892.0,779.0,1055.0,OW,2016,113.0
54,Darlehen,1300.0,74.0,2800.0,OW,2016,1226.0
55,Beteiligungen und Grundkapitalien,0.0,0.0,0.0,OW,2016,0.0
56,Eigene Investitionsbeiträge,7180.0,5827.0,6527.0,OW,2016,1353.0
57,Durchlaufende Investitionsbeiträge,10578.0,12912.0,11800.0,OW,2016,-2334.0
