Acc-ID,Name,Budget y,Realized,Budget y+1,Region,Year,Slack
30,Personalaufwand,5058273.578999999,5100269.19577,5164956.486,ZH,2015,-41995.61677000113
31,Sach- und übriger Betriebsaufwand,2976696.62825,2943087.0589099997,3012788.307,ZH,2015,33609.569340000395
36,Transferaufwand,5449901.968,5379964.298850001,5701333.430600001,ZH,2015,69937.6691499995
37,Durchlaufende Beiträge,663146.64,633555.76825,647813.0,ZH,2015,29590.87175000005
39,Interne Verrechungen,0.0,0.0,0.0,ZH,2015,0.0
41,Regalien und Konzessionen,191833.0,326270.55851,199435.0,ZH,2015,-134437.55851
42,Entgelte,2822631.932,2915289.4748400003,2924971.717,ZH,2015,-92657.54284000024
46,Transferertrag,3691845.0,3816645.7476,3817445.00553,ZH,2015,-124800.74759999989
47,Durchlaufende Beiträge,663146.64,633555.76825,647813.0,ZH,2015,29590.87175000005
49,Interne Verrechnungen,0.0,0.0,0.0,ZH,2015,0.0
50,Sachanlagen,492810.3,469095.27887,730551.1,ZH,2015,23715.02113000001
51,Investitionen auf Rechnung Dritter,100.0,264.791,750.0,ZH,2015,-164.791
52,Immaterielle Anlagen,46736.0,37825.898270000005,55511.0,ZH,2015,8910.101729999995
54,Darlehen,28000.0,26708.371199999998,30150.0,ZH,2015,1291.6288000000022
55,Beteiligungen und Grundkapitalien,500000.0,500090.29567,1023.0,ZH,2015,-90.29567000002135
56,Eigene Investitionsbeiträge,239633.7,176947.77736,221894.7,ZH,2015,62685.922640000004
57,Durchlaufende Investitionsbeiträge,32769.0,38247.5329,34683.0,ZH,2015,-5478.532899999998
60,Übertragung von Sachanlagen in das FV,210.0,742.146,100.0,ZH,2015,-532.146
61,Rückerstattungen Dritter für Investitionen,100.0,264.791,750.0,ZH,2015,-164.791
62,Abgang immaterielle Anlagen,0.0,70.56519999999999,0.0,ZH,2015,0.0
63,Investitionsbeiträge für eigene Rechnung,23270.8,26245.49709,34378.0,ZH,2015,-2974.6970900000015
64,Rückzahlung von Darlehen,78362.7,100269.33734999999,46180.3,ZH,2015,-21906.63734999999
65,Übertragung von Beteiligungen,0.0,1.7665,0.0,ZH,2015,0.0
66,Rückzahlung eigener Investitionsbeiträge,200.0,2103.369,200.0,ZH,2015,-1903.3690000000001
67,Durchlaufende Investitionsbeiträge,32769.0,38247.5329,34683.0,ZH,2015,-5478.532899999998
